ID,Target
1559,HomeAppliance-Control
1560,Other
1561,Video-Play
1562,Radio-Listen
1563,FilmTele-Play
1564,Other
1565,Alarm-Update
1566,Travel-Query
1567,Other
1568,FilmTele-Play
1569,HomeAppliance-Control
1570,Calendar-Query
1571,Radio-Listen
1572,Other
1573,Other
1574,Other
1575,Other
1576,Radio-Listen
1577,Travel-Query
1578,Audio-Play
1579,Music-Play
1580,Other
1581,FilmTele-Play
1582,TVProgram-Play
1583,Other
1584,Other
1585,Other
1586,Other
1587,Weather-Query
1588,Other
1589,Radio-Listen
1590,Weather-Query
1591,Radio-Listen
1592,Other
1593,Calendar-Query
1594,HomeAppliance-Control
1595,Other
1596,Alarm-Update
1597,Other
1598,Radio-Listen
1599,Other
1600,Other
1601,Travel-Query
1602,Other
1603,Calendar-Query
1604,Radio-Listen
1605,Other
1606,Video-Play
1607,Travel-Query
1608,FilmTele-Play
1609,Travel-Query
1610,Alarm-Update
1611,Travel-Query
1612,HomeAppliance-Control
1613,HomeAppliance-Control
1614,Travel-Query
1615,Video-Play
1616,HomeAppliance-Control
1617,Radio-Listen
1618,HomeAppliance-Control
1619,Other
1620,Alarm-Update
1621,Music-Play
1622,Radio-Listen
1623,Video-Play
1624,Radio-Listen
1625,Radio-Listen
1626,Calendar-Query
1627,Video-Play
1628,Other
1629,Calendar-Query
1630,Alarm-Update
1631,Other
1632,HomeAppliance-Control
1633,Other
1634,Alarm-Update
1635,HomeAppliance-Control
1636,Radio-Listen
1637,Music-Play
1638,FilmTele-Play
1639,Video-Play
1640,Video-Play
1641,Travel-Query
1642,Video-Play
1643,Travel-Query
1644,Other
1645,Other
1646,Radio-Listen
1647,Calendar-Query
1648,FilmTele-Play
1649,Alarm-Update
1650,Calendar-Query
1651,Calendar-Query
1652,FilmTele-Play
1653,Video-Play
1654,Other
1655,Audio-Play
1656,Radio-Listen
1657,Alarm-Update
1658,TVProgram-Play
1659,HomeAppliance-Control
1660,FilmTele-Play
1661,Other
1662,Radio-Listen
1663,FilmTele-Play
1664,Alarm-Update
1665,Calendar-Query
1666,Other
1667,FilmTele-Play
1668,Other
1669,Other
1670,Other
1671,Calendar-Query
1672,FilmTele-Play
1673,Weather-Query
1674,FilmTele-Play
1675,Alarm-Update
1676,Alarm-Update
1677,Travel-Query
1678,Alarm-Update
1679,Alarm-Update
1680,Calendar-Query
1681,Alarm-Update
1682,HomeAppliance-Control
1683,FilmTele-Play
1684,TVProgram-Play
1685,Other
1686,Other
1687,Calendar-Query
1688,Other
1689,Weather-Query
1690,Audio-Play
1691,Other
1692,Radio-Listen
1693,Other
1694,FilmTele-Play
1695,Other
1696,Alarm-Update
1697,Travel-Query
1698,Travel-Query
1699,Other
1700,Radio-Listen
1701,Other
1702,HomeAppliance-Control
1703,Calendar-Query
1704,Other
1705,Other
1706,Music-Play
1707,Other
1708,Alarm-Update
1709,Travel-Query
1710,Audio-Play
1711,Other
1712,FilmTele-Play
1713,Calendar-Query
1714,Other
1715,Video-Play
1716,Audio-Play
1717,Weather-Query
1718,Weather-Query
1719,Music-Play
1720,Other
1721,Alarm-Update
1722,Music-Play
1723,Alarm-Update
1724,Other
1725,Other
1726,HomeAppliance-Control
1727,Calendar-Query
1728,Calendar-Query
1729,Other
1730,Calendar-Query
1731,Calendar-Query
1732,Weather-Query
1733,Weather-Query
1734,Radio-Listen
1735,Other
1736,FilmTele-Play
1737,TVProgram-Play
1738,TVProgram-Play
1739,Travel-Query
1740,Travel-Query
1741,Weather-Query
1742,Other
1743,Other
1744,Weather-Query
1745,Alarm-Update
1746,HomeAppliance-Control
1747,Other
1748,Alarm-Update
1749,Other
1750,Other
1751,Calendar-Query
1752,Music-Play
1753,Other
1754,Other
1755,Other
1756,Calendar-Query
1757,Other
1758,Weather-Query
1759,Other
1760,Video-Play
1761,Weather-Query
1762,Other
1763,FilmTele-Play
1764,HomeAppliance-Control
1765,Audio-Play
1766,Calendar-Query
1767,FilmTele-Play
1768,Alarm-Update
1769,Audio-Play
1770,Travel-Query
1771,Audio-Play
1772,Video-Play
1773,Radio-Listen
1774,Radio-Listen
1775,Audio-Play
1776,Other
1777,Music-Play
1778,FilmTele-Play
1779,FilmTele-Play
1780,HomeAppliance-Control
1781,Other
1782,Weather-Query
1783,HomeAppliance-Control
1784,Calendar-Query
1785,Video-Play
1786,Travel-Query
1787,Travel-Query
1788,Alarm-Update
1789,Other
1790,Other
1791,Video-Play
1792,FilmTele-Play
1793,Music-Play
1794,Other
1795,Music-Play
1796,Calendar-Query
1797,Music-Play
1798,Other
1799,HomeAppliance-Control
1800,HomeAppliance-Control
1801,Audio-Play
1802,Other
1803,Audio-Play
1804,Calendar-Query
1805,Audio-Play
1806,Radio-Listen
1807,Calendar-Query
1808,Calendar-Query
1809,Calendar-Query
1810,Other
1811,HomeAppliance-Control
1812,TVProgram-Play
1813,Other
1814,Alarm-Update
1815,Video-Play
1816,Calendar-Query
1817,FilmTele-Play
1818,Other
1819,Video-Play
1820,Other
1821,Other
1822,Weather-Query
1823,TVProgram-Play
1824,Other
1825,Other
1826,Other
1827,Alarm-Update
1828,Other
1829,Other
1830,Other
1831,Music-Play
1832,Travel-Query
1833,Travel-Query
1834,HomeAppliance-Control
1835,FilmTele-Play
1836,Video-Play
1837,Calendar-Query
1838,Weather-Query
1839,Radio-Listen
1840,Alarm-Update
1841,Other
1842,Calendar-Query
1843,Music-Play
1844,Calendar-Query
1845,Weather-Query
1846,Other
1847,Other
1848,HomeAppliance-Control
1849,Weather-Query
1850,Other
1851,Other
1852,Travel-Query
1853,FilmTele-Play
1854,Other
1855,Travel-Query
1856,Other
1857,Calendar-Query
1858,Alarm-Update
1859,Calendar-Query
1860,Audio-Play
1861,Other
1862,FilmTele-Play
1863,Other
1864,Travel-Query
1865,Other
1866,Audio-Play
1867,Calendar-Query
1868,Other
1869,Video-Play
1870,Alarm-Update
1871,Radio-Listen
1872,Radio-Listen
1873,Other
1874,Alarm-Update
1875,Music-Play
1876,Radio-Listen
1877,Radio-Listen
1878,Video-Play
1879,Alarm-Update
1880,Alarm-Update
1881,Other
1882,Video-Play
1883,Calendar-Query
1884,Music-Play
1885,Other
1886,Other
1887,Audio-Play
1888,Other
1889,Other
1890,Audio-Play
1891,Weather-Query
1892,Other
1893,Calendar-Query
1894,Other
1895,Other
1896,Audio-Play
1897,FilmTele-Play
1898,Calendar-Query
1899,Weather-Query
1900,Other
1901,Other
1902,Other
1903,Alarm-Update
1904,HomeAppliance-Control
1905,Calendar-Query
1906,Music-Play
1907,Other
1908,Calendar-Query
1909,HomeAppliance-Control
1910,Radio-Listen
1911,HomeAppliance-Control
1912,Other
1913,Radio-Listen
1914,Other
1915,Other
1916,Other
1917,Other
1918,FilmTele-Play
1919,Music-Play
1920,Radio-Listen
1921,Calendar-Query
1922,FilmTele-Play
1923,Alarm-Update
1924,Video-Play
1925,HomeAppliance-Control
1926,Music-Play
1927,FilmTele-Play
1928,Audio-Play
1929,Other
1930,Weather-Query
1931,Calendar-Query
1932,Travel-Query
1933,Other
1934,Music-Play
1935,Other
1936,FilmTele-Play
1937,Travel-Query
1938,Other
1939,Calendar-Query
1940,Travel-Query
1941,Weather-Query
1942,Other
1943,HomeAppliance-Control
1944,Audio-Play
1945,Calendar-Query
1946,Weather-Query
1947,Video-Play
1948,Travel-Query
1949,Video-Play
1950,Music-Play
1951,Radio-Listen
1952,Music-Play
1953,Audio-Play
1954,HomeAppliance-Control
1955,HomeAppliance-Control
1956,Other
1957,Music-Play
1958,Weather-Query
1959,Travel-Query
1960,Music-Play
1961,Weather-Query
1962,Travel-Query
1963,HomeAppliance-Control
1964,Video-Play
1965,Alarm-Update
1966,Music-Play
1967,FilmTele-Play
1968,HomeAppliance-Control
1969,Travel-Query
1970,Other
1971,FilmTele-Play
1972,FilmTele-Play
1973,Video-Play
1974,Other
1975,Alarm-Update
1976,Other
1977,Audio-Play
1978,Other
1979,Other
1980,HomeAppliance-Control
1981,Other
1982,Other
1983,HomeAppliance-Control
1984,Travel-Query
1985,Alarm-Update
1986,Travel-Query
1987,Audio-Play
1988,Travel-Query
1989,Other
1990,TVProgram-Play
1991,Travel-Query
1992,Music-Play
1993,Other
1994,Music-Play
1995,Travel-Query
1996,Radio-Listen
1997,TVProgram-Play
1998,Weather-Query
1999,Other
2000,Travel-Query
2001,Other
2002,Calendar-Query
2003,Weather-Query
2004,Music-Play
2005,HomeAppliance-Control
2006,Video-Play
2007,Calendar-Query
2008,Calendar-Query
2009,Video-Play
2010,Video-Play
2011,Weather-Query
2012,Weather-Query
2013,Alarm-Update
2014,HomeAppliance-Control
2015,Radio-Listen
2016,Other
2017,Other
2018,Alarm-Update
2019,FilmTele-Play
2020,Radio-Listen
2021,Radio-Listen
2022,Other
2023,HomeAppliance-Control
2024,Weather-Query
2025,FilmTele-Play
2026,Weather-Query
2027,Other
2028,Other
2029,Other
2030,Weather-Query
2031,TVProgram-Play
2032,Travel-Query
2033,Other
2034,FilmTele-Play
2035,TVProgram-Play
2036,Other
2037,FilmTele-Play
2038,Calendar-Query
2039,HomeAppliance-Control
2040,Other
2041,Other
2042,Calendar-Query
2043,Alarm-Update
2044,Calendar-Query
2045,Calendar-Query
2046,Weather-Query
2047,HomeAppliance-Control
2048,TVProgram-Play
2049,FilmTele-Play
2050,Other
2051,Other
2052,Music-Play
2053,HomeAppliance-Control
2054,Other
2055,HomeAppliance-Control
2056,Calendar-Query
2057,Other
2058,Music-Play
2059,Other
2060,Other
2061,HomeAppliance-Control
2062,TVProgram-Play
2063,Weather-Query
2064,Other
2065,Calendar-Query
2066,Travel-Query
2067,Other
2068,Other
2069,Alarm-Update
2070,HomeAppliance-Control
2071,Music-Play
2072,Other
2073,Audio-Play
2074,Other
2075,FilmTele-Play
2076,Calendar-Query
2077,HomeAppliance-Control
2078,Calendar-Query
2079,Other
2080,Other
2081,Calendar-Query
2082,Music-Play
2083,Alarm-Update
2084,FilmTele-Play
2085,Travel-Query
2086,FilmTele-Play
2087,Radio-Listen
2088,Alarm-Update
2089,FilmTele-Play
2090,Alarm-Update
2091,Calendar-Query
2092,Audio-Play
2093,Other
2094,Other
2095,Music-Play
2096,Radio-Listen
2097,Calendar-Query
2098,Radio-Listen
2099,Radio-Listen
2100,Alarm-Update
2101,Music-Play
2102,HomeAppliance-Control
2103,Other
2104,Radio-Listen
2105,Alarm-Update
2106,Other
2107,Other
2108,FilmTele-Play
2109,Other
2110,Weather-Query
2111,HomeAppliance-Control
2112,FilmTele-Play
2113,Weather-Query
2114,Audio-Play
2115,Other
2116,Travel-Query
2117,Other
2118,FilmTele-Play
2119,Music-Play
2120,HomeAppliance-Control
2121,FilmTele-Play
2122,Audio-Play
2123,Other
2124,FilmTele-Play
2125,Music-Play
2126,Other
2127,Alarm-Update
2128,Other
2129,Calendar-Query
2130,Music-Play
2131,Travel-Query
2132,Travel-Query
2133,Audio-Play
2134,HomeAppliance-Control
2135,Audio-Play
2136,Audio-Play
2137,Travel-Query
2138,Other
2139,Other
2140,Other
2141,Other
2142,Video-Play
2143,Alarm-Update
2144,Other
2145,Alarm-Update
2146,Calendar-Query
2147,Travel-Query
2148,HomeAppliance-Control
2149,FilmTele-Play
2150,FilmTele-Play
2151,Other
2152,Calendar-Query
2153,Music-Play
2154,FilmTele-Play
2155,FilmTele-Play
2156,Travel-Query
2157,Audio-Play
2158,Calendar-Query
2159,Other
2160,Travel-Query
2161,HomeAppliance-Control
2162,Calendar-Query
2163,Calendar-Query
2164,Other
2165,Radio-Listen
2166,Audio-Play
2167,Weather-Query
2168,Other
2169,Radio-Listen
2170,Other
2171,Weather-Query
2172,Video-Play
2173,Other
2174,TVProgram-Play
2175,Weather-Query
2176,Travel-Query
2177,Other
2178,Audio-Play
2179,Other
2180,Other
2181,HomeAppliance-Control
2182,Video-Play
2183,Travel-Query
2184,HomeAppliance-Control
2185,Music-Play
2186,Travel-Query
2187,Video-Play
2188,Other
2189,Other
2190,Alarm-Update
2191,Other
2192,Weather-Query
2193,Radio-Listen
2194,Alarm-Update
2195,Audio-Play
2196,TVProgram-Play
2197,Travel-Query
2198,HomeAppliance-Control
2199,Other
2200,Video-Play
2201,FilmTele-Play
2202,Video-Play
2203,Other
2204,Weather-Query
2205,Travel-Query
2206,Audio-Play
2207,Travel-Query
2208,Calendar-Query
2209,Radio-Listen
2210,Other
2211,Travel-Query
2212,Other
2213,Travel-Query
2214,Alarm-Update
2215,Other
2216,FilmTele-Play
2217,Radio-Listen
2218,Video-Play
2219,Weather-Query
2220,Video-Play
2221,Calendar-Query
2222,Other
2223,Travel-Query
2224,Video-Play
2225,Video-Play
2226,Other
2227,Alarm-Update
2228,Other
2229,Video-Play
2230,Other
2231,Audio-Play
2232,Music-Play
2233,Other
2234,Travel-Query
2235,Music-Play
2236,Other
2237,Music-Play
2238,Other
2239,Other
2240,Other
2241,Other
2242,Alarm-Update
2243,Other
2244,Audio-Play
2245,Other
2246,Radio-Listen
2247,HomeAppliance-Control
2248,Audio-Play
2249,Other
2250,Travel-Query
2251,Other
2252,Alarm-Update
2253,HomeAppliance-Control
2254,Other
2255,Video-Play
2256,Travel-Query
2257,Other
2258,Audio-Play
2259,Music-Play
2260,HomeAppliance-Control
2261,Video-Play
2262,Video-Play
2263,FilmTele-Play
2264,TVProgram-Play
2265,Calendar-Query
2266,Other
2267,HomeAppliance-Control
2268,Other
2269,Calendar-Query
2270,Other
2271,Other
2272,Music-Play
2273,Radio-Listen
2274,HomeAppliance-Control
2275,Other
2276,Other
2277,Calendar-Query
2278,TVProgram-Play
2279,Other
2280,FilmTele-Play
2281,Calendar-Query
2282,FilmTele-Play
2283,Alarm-Update
2284,Other
2285,Video-Play
2286,Other
2287,FilmTele-Play
2288,Radio-Listen
2289,Other
2290,Calendar-Query
2291,Other
2292,Calendar-Query
2293,HomeAppliance-Control
2294,FilmTele-Play
2295,Other
2296,Other
2297,Other
2298,Calendar-Query
2299,Radio-Listen
2300,Other
2301,FilmTele-Play
2302,Music-Play
2303,Travel-Query
2304,Weather-Query
2305,Other
2306,FilmTele-Play
2307,Other
2308,Radio-Listen
2309,Audio-Play
2310,Weather-Query
2311,Music-Play
2312,Other
2313,FilmTele-Play
2314,FilmTele-Play
2315,HomeAppliance-Control
2316,Weather-Query
2317,Music-Play
2318,FilmTele-Play
2319,HomeAppliance-Control
2320,Alarm-Update
2321,Video-Play
2322,FilmTele-Play
2323,Audio-Play
2324,HomeAppliance-Control
2325,Travel-Query
2326,Travel-Query
2327,Music-Play
2328,Other
2329,Music-Play
2330,Audio-Play
2331,Travel-Query
2332,Travel-Query
2333,Music-Play
2334,Other
2335,Radio-Listen
2336,Alarm-Update
2337,Other
2338,Other
2339,Audio-Play
2340,Travel-Query
2341,TVProgram-Play
2342,Audio-Play
2343,Other
2344,Calendar-Query
2345,Calendar-Query
2346,Calendar-Query
2347,FilmTele-Play
2348,Audio-Play
2349,Alarm-Update
2350,Weather-Query
2351,Calendar-Query
2352,Radio-Listen
2353,HomeAppliance-Control
2354,Weather-Query
2355,Other
2356,Other
2357,Alarm-Update
2358,HomeAppliance-Control
2359,Other
2360,Audio-Play
2361,Radio-Listen
2362,Other
2363,FilmTele-Play
2364,Other
2365,Other
2366,Other
2367,Travel-Query
2368,Radio-Listen
2369,Radio-Listen
2370,Radio-Listen
2371,Radio-Listen
2372,Other
2373,Audio-Play
2374,Other
2375,Music-Play
2376,Video-Play
2377,Music-Play
2378,Radio-Listen
2379,FilmTele-Play
2380,Other
2381,Alarm-Update
2382,HomeAppliance-Control
2383,Weather-Query
2384,Travel-Query
2385,Other
2386,Other
2387,Alarm-Update
2388,TVProgram-Play
2389,Alarm-Update
2390,Audio-Play
2391,Radio-Listen
2392,Weather-Query
2393,Alarm-Update
2394,Video-Play
2395,Video-Play
2396,Other
2397,Weather-Query
2398,Other
2399,Alarm-Update
2400,Other
2401,Radio-Listen
2402,Music-Play
2403,FilmTele-Play
2404,Video-Play
2405,HomeAppliance-Control
2406,Alarm-Update
2407,Other
2408,Music-Play
2409,Weather-Query
2410,Other
2411,Alarm-Update
2412,HomeAppliance-Control
2413,Other
2414,Music-Play
2415,Calendar-Query
2416,Other
2417,Other
2418,Travel-Query
2419,Calendar-Query
2420,Radio-Listen
2421,Travel-Query
2422,Other
2423,Audio-Play
2424,Radio-Listen
2425,Other
2426,Weather-Query
2427,Radio-Listen
2428,Calendar-Query
2429,HomeAppliance-Control
2430,Calendar-Query
2431,HomeAppliance-Control
2432,Other
2433,Other
2434,Alarm-Update
2435,Other
2436,Other
2437,FilmTele-Play
2438,Other
2439,Travel-Query
2440,HomeAppliance-Control
2441,HomeAppliance-Control
2442,Travel-Query
2443,HomeAppliance-Control
2444,Other
2445,HomeAppliance-Control
2446,Video-Play
2447,Travel-Query
2448,HomeAppliance-Control
2449,Alarm-Update
2450,Alarm-Update
2451,Music-Play
2452,Other
2453,Travel-Query
2454,HomeAppliance-Control
2455,Weather-Query
2456,Calendar-Query
2457,Other
2458,FilmTele-Play
2459,TVProgram-Play
2460,Weather-Query
2461,Other
2462,Video-Play
2463,FilmTele-Play
2464,Other
2465,Radio-Listen
2466,Calendar-Query
2467,Weather-Query
2468,Calendar-Query
2469,Other
2470,Calendar-Query
2471,Radio-Listen
2472,Music-Play
2473,Other
2474,Travel-Query
2475,Alarm-Update
2476,Calendar-Query
2477,Other
2478,Other
2479,Other
2480,FilmTele-Play
2481,Travel-Query
2482,Radio-Listen
2483,Audio-Play
2484,Other
2485,Music-Play
2486,Music-Play
2487,Video-Play
2488,Video-Play
2489,Alarm-Update
2490,Video-Play
2491,Music-Play
2492,Music-Play
2493,Calendar-Query
2494,Calendar-Query
2495,Alarm-Update
2496,Radio-Listen
2497,Calendar-Query
2498,Alarm-Update
2499,Other
2500,Travel-Query
2501,Other
2502,Other
2503,Music-Play
2504,FilmTele-Play
2505,Calendar-Query
2506,Audio-Play
2507,Other
2508,Radio-Listen
2509,Other
2510,FilmTele-Play
2511,FilmTele-Play
2512,Audio-Play
2513,Other
2514,Other
2515,FilmTele-Play
2516,Music-Play
2517,Video-Play
2518,Weather-Query
2519,Video-Play
2520,Video-Play
2521,Weather-Query
2522,Radio-Listen
2523,FilmTele-Play
2524,HomeAppliance-Control
2525,HomeAppliance-Control
2526,HomeAppliance-Control
2527,Music-Play
2528,HomeAppliance-Control
2529,Other
2530,Other
2531,Alarm-Update
2532,Video-Play
2533,Other
2534,Other
2535,Weather-Query
2536,Video-Play
2537,Other
2538,FilmTele-Play
2539,Other
2540,Calendar-Query
2541,Audio-Play
2542,Other
2543,HomeAppliance-Control
2544,Video-Play
2545,Travel-Query
2546,Audio-Play
2547,FilmTele-Play
2548,Music-Play
2549,HomeAppliance-Control
2550,Other
2551,Weather-Query
2552,Alarm-Update
2553,Other
2554,Music-Play
2555,TVProgram-Play
2556,FilmTele-Play
2557,Other
2558,Calendar-Query
2559,Radio-Listen
2560,Other
2561,Other
2562,Other
2563,Travel-Query
2564,Weather-Query
2565,HomeAppliance-Control
2566,Other
2567,Other
2568,Other
2569,Other
2570,Other
2571,Travel-Query
2572,Travel-Query
2573,Other
2574,FilmTele-Play
2575,Alarm-Update
2576,Alarm-Update
2577,FilmTele-Play
2578,Other
2579,Radio-Listen
2580,Calendar-Query
2581,Music-Play
2582,Video-Play
2583,Weather-Query
2584,Alarm-Update
2585,Weather-Query
2586,Other
2587,Weather-Query
2588,Travel-Query
2589,HomeAppliance-Control
2590,FilmTele-Play
2591,Other
2592,Other
2593,Other
2594,Audio-Play
2595,Other
2596,FilmTele-Play
2597,Other
2598,Radio-Listen
2599,Calendar-Query
2600,Calendar-Query
2601,Other
2602,Radio-Listen
2603,Travel-Query
2604,Weather-Query
2605,Other
2606,Other
2607,HomeAppliance-Control
2608,Video-Play
2609,Other
2610,Other
2611,Other
2612,Other
2613,FilmTele-Play
2614,Other
2615,Radio-Listen
2616,Other
2617,Calendar-Query
2618,FilmTele-Play
2619,Other
2620,Other
2621,Video-Play
2622,Other
2623,Alarm-Update
2624,Other
2625,Other
2626,Other
2627,Other
2628,FilmTele-Play
2629,Other
2630,Travel-Query
2631,Audio-Play
2632,Alarm-Update
2633,Music-Play
2634,Calendar-Query
2635,Alarm-Update
2636,Other
2637,Other
2638,HomeAppliance-Control
2639,FilmTele-Play
2640,Calendar-Query
2641,Music-Play
2642,Video-Play
2643,FilmTele-Play
2644,FilmTele-Play
2645,Radio-Listen
2646,Other
2647,Music-Play
2648,Other
2649,Alarm-Update
2650,HomeAppliance-Control
2651,Other
2652,Alarm-Update
2653,Weather-Query
2654,Alarm-Update
2655,Calendar-Query
2656,Other
2657,Alarm-Update
2658,Weather-Query
2659,Video-Play
2660,Other
2661,TVProgram-Play
2662,Music-Play
2663,Audio-Play
2664,Other
2665,Weather-Query
2666,Travel-Query
2667,HomeAppliance-Control
2668,FilmTele-Play
2669,Other
2670,Other
2671,Other
2672,Alarm-Update
2673,HomeAppliance-Control
2674,Weather-Query
2675,Video-Play
2676,FilmTele-Play
2677,Other
2678,Other
2679,Music-Play
2680,Radio-Listen
2681,Other
2682,Calendar-Query
2683,Music-Play
2684,Calendar-Query
2685,Alarm-Update
2686,Video-Play
2687,Music-Play
2688,Calendar-Query
2689,Radio-Listen
2690,Music-Play
2691,Weather-Query
2692,Weather-Query
2693,Calendar-Query
2694,Other
2695,Travel-Query
2696,HomeAppliance-Control
2697,Alarm-Update
2698,FilmTele-Play
2699,Radio-Listen
2700,Other
2701,Music-Play
2702,Alarm-Update
2703,Other
2704,Travel-Query
2705,Other
2706,Video-Play
2707,Music-Play
2708,Other
2709,FilmTele-Play
2710,Music-Play
2711,Other
2712,Weather-Query
2713,Radio-Listen
2714,Calendar-Query
2715,Other
2716,Audio-Play
2717,Travel-Query
2718,FilmTele-Play
2719,Other
2720,Other
2721,Audio-Play
2722,Other
2723,Radio-Listen
2724,Music-Play
2725,Other
2726,Calendar-Query
2727,Other
2728,Video-Play
2729,FilmTele-Play
2730,HomeAppliance-Control
2731,Music-Play
2732,Music-Play
2733,FilmTele-Play
2734,Other
2735,Video-Play
2736,Audio-Play
2737,Alarm-Update
2738,Other
2739,Other
2740,Other
2741,Music-Play
2742,Travel-Query
2743,Other
2744,Other
2745,Other
2746,Radio-Listen
2747,Music-Play
2748,Video-Play
2749,Audio-Play
2750,HomeAppliance-Control
2751,HomeAppliance-Control
2752,Video-Play
2753,Weather-Query
2754,Other
2755,TVProgram-Play
2756,FilmTele-Play
2757,Music-Play
2758,TVProgram-Play
2759,Radio-Listen
2760,Alarm-Update
2761,Other
2762,Calendar-Query
2763,Video-Play
2764,Calendar-Query
2765,Weather-Query
2766,Other
2767,Other
2768,Other
2769,Video-Play
2770,Travel-Query
2771,Other
2772,Travel-Query
2773,Alarm-Update
2774,Other
2775,Weather-Query
2776,Video-Play
2777,Other
2778,FilmTele-Play
2779,Music-Play
2780,Weather-Query
2781,Weather-Query
2782,Weather-Query
2783,Audio-Play
2784,Radio-Listen
2785,Audio-Play
2786,Other
2787,FilmTele-Play
2788,Other
2789,Music-Play
2790,Video-Play
2791,Other
2792,Audio-Play
2793,FilmTele-Play
2794,Music-Play
2795,Alarm-Update
2796,Radio-Listen
2797,FilmTele-Play
2798,Alarm-Update
2799,Calendar-Query
2800,Calendar-Query
2801,Other
2802,Travel-Query
2803,HomeAppliance-Control
2804,Calendar-Query
2805,Radio-Listen
2806,Video-Play
2807,Video-Play
2808,Other
2809,Radio-Listen
2810,Audio-Play
2811,Weather-Query
2812,Weather-Query
2813,Alarm-Update
2814,Audio-Play
2815,Other
2816,Other
2817,FilmTele-Play
2818,HomeAppliance-Control
2819,Other
2820,HomeAppliance-Control
2821,Weather-Query
2822,Radio-Listen
2823,Weather-Query
2824,Music-Play
2825,Weather-Query
2826,FilmTele-Play
2827,Other
2828,Calendar-Query
2829,Alarm-Update
2830,Video-Play
2831,Alarm-Update
2832,Music-Play
2833,FilmTele-Play
2834,HomeAppliance-Control
2835,Other
2836,Other
2837,Radio-Listen
2838,FilmTele-Play
2839,Other
2840,Alarm-Update
2841,Other
2842,Other
2843,Other
2844,Music-Play
2845,Other
2846,Weather-Query
2847,Weather-Query
2848,Weather-Query
2849,FilmTele-Play
2850,Audio-Play
2851,Video-Play
2852,Calendar-Query
2853,Other
2854,Calendar-Query
2855,Alarm-Update
2856,Other
2857,Calendar-Query
2858,Audio-Play
2859,HomeAppliance-Control
2860,Radio-Listen
2861,HomeAppliance-Control
2862,Alarm-Update
2863,Alarm-Update
2864,Calendar-Query
2865,Radio-Listen
2866,Video-Play
2867,Video-Play
2868,Calendar-Query
2869,Calendar-Query
2870,Music-Play
2871,Alarm-Update
2872,FilmTele-Play
2873,Alarm-Update
2874,FilmTele-Play
2875,Other
2876,Radio-Listen
2877,HomeAppliance-Control
2878,Other
2879,Weather-Query
2880,Radio-Listen
2881,Music-Play
2882,Radio-Listen
2883,Weather-Query
2884,Music-Play
2885,Other
2886,FilmTele-Play
2887,Video-Play
2888,Other
2889,Video-Play
2890,Other
2891,Music-Play
2892,Other
2893,FilmTele-Play
2894,HomeAppliance-Control
2895,Travel-Query
2896,Radio-Listen
2897,Other
2898,FilmTele-Play
2899,Other
2900,Video-Play
2901,Radio-Listen
2902,Other
2903,Calendar-Query
2904,HomeAppliance-Control
2905,Alarm-Update
2906,Travel-Query
2907,Weather-Query
2908,Music-Play
2909,HomeAppliance-Control
2910,Radio-Listen
2911,Calendar-Query
2912,Weather-Query
2913,Alarm-Update
2914,Alarm-Update
2915,Audio-Play
2916,FilmTele-Play
2917,HomeAppliance-Control
2918,Other
2919,Travel-Query
2920,HomeAppliance-Control
2921,Other
2922,FilmTele-Play
2923,Radio-Listen
2924,Travel-Query
2925,HomeAppliance-Control
2926,Weather-Query
2927,Video-Play
2928,Other
2929,FilmTele-Play
2930,TVProgram-Play
2931,Audio-Play
2932,Radio-Listen
2933,Alarm-Update
2934,Weather-Query
2935,Alarm-Update
2936,TVProgram-Play
2937,Calendar-Query
2938,HomeAppliance-Control
2939,Travel-Query
2940,Other
2941,Video-Play
2942,Music-Play
2943,Calendar-Query
2944,Music-Play
2945,Alarm-Update
2946,Travel-Query
2947,HomeAppliance-Control
2948,Other
2949,Weather-Query
2950,Weather-Query
2951,Video-Play
2952,HomeAppliance-Control
2953,FilmTele-Play
2954,FilmTele-Play
2955,FilmTele-Play
2956,Music-Play
2957,Weather-Query
2958,Other
2959,Travel-Query
2960,Weather-Query
2961,Video-Play
2962,FilmTele-Play
2963,Other
2964,Calendar-Query
2965,Radio-Listen
2966,Other
2967,Music-Play
2968,Video-Play
2969,Other
2970,Music-Play
2971,TVProgram-Play
2972,Video-Play
2973,Alarm-Update
2974,FilmTele-Play
2975,Other
2976,Other
2977,FilmTele-Play
2978,Audio-Play
2979,FilmTele-Play
2980,Alarm-Update
2981,Other
2982,Other
2983,Audio-Play
2984,FilmTele-Play
2985,Other
2986,Other
2987,HomeAppliance-Control
2988,Radio-Listen
2989,Travel-Query
2990,Radio-Listen
2991,Other
2992,Music-Play
2993,Other
2994,Other
2995,Calendar-Query
2996,Music-Play
2997,Other
2998,Music-Play
2999,Video-Play
3000,Other
